DATAFLOW,LAST UPDATE,freq,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HR,2020,13.6,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HR,2021,33.02,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HR,2022,25.99,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HR,2023,20.66,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2005,2.31,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2006,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2007,3.59,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2008,7.36,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2009,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2010,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2011,8.71,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2012,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2013,16.11,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2014,20.94,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2015,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2016,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2017,8.54,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2018,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2019,11.93,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2020,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2021,12.64,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2022,14.18,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,HU,2023,14.25,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IE,2009,30.98,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IE,2011,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IE,2013,35.38,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IE,2019,33.02,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IE,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IE,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IS,2011,31.36,be,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IS,2013,17.99,b,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IS,2015,22.54,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IS,2016,23.34,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IS,2017,23.91,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IS,2018,26.84,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IS,2019,24.42,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IS,2020,26.83,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IS,2021,33.03,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IS,2022,37.3,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IS,2023,26.6,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2007,9.25,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2008,11.02,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2009,12.75,d,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2010,11.88,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2011,10.58,d,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2015,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2016,11.38,b,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2017,11.26,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2018,11.24,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2019,11.79,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2020,11.09,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2021,10.32,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2022,9.78,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,IT,2023,9.86,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,LT,2016,6.96,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,LT,2017,17.26,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,LT,2021,18.33,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,LT,2022,17.14,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,LT,2023,16.88,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,LU,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,LU,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,LV,2017,15.79,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,LV,2021,33.16,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,LV,2022,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,LV,2023,22.38,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,ME,2017,60.6,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,ME,2018,65.97,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,ME,2019,58.27,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2008,25.1,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2009,22.5,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2010,27.67,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2011,35.84,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2012,36.5,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2013,46.07,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2014,44.61,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2015,38.57,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2016,46.59,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2017,45.58,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2018,45.68,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2019,45.75,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2020,45.2,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2021,37.56,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2022,47.57,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,MT,2023,50.51,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,NL,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,NL,2022,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,NL,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,NO,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,NO,2022,27.76,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,NO,2023,28.3,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2006,8.72,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2011,25.68,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2012,20.86,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2013,19.01,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2014,19.13,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2015,21.05,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2016,26.88,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2017,23.29,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2019,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2020,25.68,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2021,27.15,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2022,29.88,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PL,2023,28.81,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PT,2008,22.58,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PT,2010,30.48,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PT,2015,19.32,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PT,2016,19.92,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PT,2017,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PT,2018,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PT,2019,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PT,2020,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PT,2021,21.63,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PT,2022,21.67,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PT,2023,22.72,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,PT,2024,21.86,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RO,2015,13.4,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RO,2016,21.8,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RO,2017,12.35,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RO,2018,13.43,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RO,2019,17.4,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RO,2020,18.89,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RO,2021,26.37,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RO,2022,21.38,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RO,2023,22.16,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RS,2015,1.44,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RS,2016,12.12,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RS,2017,2.4,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RS,2018,0.96,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RS,2019,1.45,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RS,2020,15.43,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RS,2021,3.72,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RS,2022,6.03,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RS,2023,10.44,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,RS,2024,36.91,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SE,2021,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SE,2023,23.35,b,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2008,3.94,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2009,5.4,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2010,5.24,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2011,6.41,b,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2012,4.91,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2013,4.41,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2014,6.75,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2015,7.65,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2016,5.97,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2017,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2019,6.59,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2020,7.87,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2021,6.28,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2022,6.32,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2023,7.94,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SI,2024,6.69,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2005,0.66,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2006,1.44,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2007,2.01,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2008,1.54,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2009,1.53,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2015,15.51,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2016,13.13,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2017,13.6,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2018,13.34,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2020,31.36,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2021,26.85,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2022,26.32,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,SK,2023,26.74,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,TR,2024,35.79,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,UK,2012,15.08,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,UK,2013,14.59,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,UK,2014,14.58,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,UK,2015,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,UK,2016,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,UK,2017,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G-U_ICT,UK,2018,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,AT,2006,0.26,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,AT,2007,0.22,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,AT,2009,0.21,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,AT,2011,0.33,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,AT,2013,0.36,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,AT,2015,0.35,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,AT,2017,0.21,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,AT,2019,0.2,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,AT,2021,0.15,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,AT,2023,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BA,2019,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BA,2020,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BA,2021,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2008,0.11,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2009,0.12,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2010,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2011,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2012,0.17,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2013,0.15,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2014,0.16,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2015,0.17,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2016,0.29,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2017,0.26,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2018,0.24,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2019,0.33,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2020,0.26,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2021,0.39,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BE,2023,0.42,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2006,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2007,0.15,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2008,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2009,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2010,1.16,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2011,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2012,0.05,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2013,,,C
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2014,0.52,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2015,0.24,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2016,0.16,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2017,0.17,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2018,0.25,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2019,0.17,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2020,0.16,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2021,0.03,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2022,0.12,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,BG,2023,0.08,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CH,2008,3.76,d,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CH,2012,2.67,d,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2008,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2009,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2010,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2011,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2012,0.11,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2013,0.18,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2014,0.15,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2015,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2016,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2017,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2018,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2019,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2020,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2021,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CY,2023,0,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CZ,2005,0.16,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CZ,2006,0.2,,
ESTAT:ISOC_BDE15AR2(1.0),18/03/26 23:00:00,A,PC,G465,CZ,2007,0.25,,
